Date,Product_Name,Category,Unit_Price_NGN,Is_Payday_Period,Season,Is_Promotion,Discount_Percent,Is_Weekend,Is_Holiday,Day_of_Week,Rainfall_Severity,Units_Sold
2025-01-15,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Wednesday,None,120
2025-01-15,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Wednesday,None,40
2025-01-15,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Wednesday,None,49
2025-01-15,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Wednesday,None,95
2025-01-15,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Wednesday,Light,43
2025-01-16,Rice 50kg (Local),Grains,65000,0,Dry,1,20,0,0,Thursday,None,22
2025-01-16,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Thursday,None,44
2025-01-16,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Thursday,None,63
2025-01-16,Garri 5kg (White),Staples,4000,0,Dry,1,10,0,0,Thursday,None,67
2025-01-16,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Thursday,None,34
2025-01-16,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,0,0,Thursday,None,33
2025-01-16,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,0,0,Thursday,None,54
2025-01-16,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Thursday,None,31
2025-01-16,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Thursday,None,47
2025-01-16,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Thursday,None,72
2025-01-16,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Thursday,Light,50
2025-01-16,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Thursday,Heavy,55
2025-01-16,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Thursday,None,20
2025-01-16,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Thursday,None,85
2025-01-16,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Thursday,None,63
2025-01-16,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Thursday,None,113
2025-01-16,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Thursday,None,40
2025-01-16,Washing Powder 900g,Toiletries,2400,0,Dry,1,5,0,0,Thursday,None,52
2025-01-16,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Thursday,None,95
2025-01-16,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Thursday,None,50
2025-01-17,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Friday,Light,19
2025-01-17,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Friday,None,41
2025-01-17,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Friday,None,57
2025-01-17,Garri 5kg (White),Staples,4000,0,Dry,1,20,0,0,Friday,None,68
2025-01-17,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Friday,None,35
2025-01-17,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,0,0,Friday,None,27
2025-01-17,Vegetable Oil 1L,Pantry,2800,0,Dry,1,20,0,0,Friday,None,64
2025-01-17,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Friday,None,38
2025-01-17,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Friday,None,46
2025-01-17,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Friday,Light,70
2025-01-17,Sugar 1kg,Pantry,2200,0,Dry,1,20,0,0,Friday,None,62
2025-01-17,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Friday,None,68
2025-01-17,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Friday,None,31
2025-01-17,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Friday,None,74
2025-01-17,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Friday,Heavy,54
2025-01-17,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Friday,None,122
2025-01-17,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,1,20,0,0,Friday,None,48
2025-01-17,Washing Powder 900g,Toiletries,2400,0,Dry,1,10,0,0,Friday,None,53
2025-01-17,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Friday,Light,87
2025-01-17,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Friday,None,48
2025-01-18,Rice 50kg (Local),Grains,65000,0,Dry,0,0,1,0,Saturday,None,21
2025-01-18,Rice 5kg (Foreign),Grains,8500,0,Dry,1,15,1,0,Saturday,None,55
2025-01-18,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,1,0,Saturday,None,67
2025-01-18,Garri 5kg (White),Staples,4000,0,Dry,1,15,1,0,Saturday,None,77
2025-01-18,Beans 5kg (Oloyin),Grains,9500,0,Dry,1,15,1,0,Saturday,None,53
2025-01-18,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,1,0,Saturday,Light,35
2025-01-18,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,1,0,Saturday,None,62
2025-01-18,Palm Oil 4L,Pantry,7500,0,Dry,0,0,1,0,Saturday,None,39
2025-01-18,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,1,0,Saturday,None,47
2025-01-18,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,1,0,Saturday,None,86
2025-01-18,Sugar 1kg,Pantry,2200,0,Dry,1,15,1,0,Saturday,Heavy,51
2025-01-18,Milo 500g,Beverages,3800,0,Dry,0,0,1,0,Saturday,None,84
2025-01-18,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,1,0,Saturday,None,31
2025-01-18,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,1,0,Saturday,None,98
2025-01-18,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,1,0,Saturday,Light,70
2025-01-18,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,1,0,Saturday,None,144
2025-01-18,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,1,0,Saturday,None,53
2025-01-18,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,1,0,Saturday,None,59
2025-01-18,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,1,0,Saturday,None,111
2025-01-18,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,1,0,Saturday,None,49
2025-01-19,Rice 50kg (Local),Grains,65000,0,Dry,1,15,1,0,Sunday,None,25
2025-01-19,Rice 5kg (Foreign),Grains,8500,0,Dry,1,15,1,0,Sunday,None,63
2025-01-19,Garri 5kg (Yellow),Staples,4500,0,Dry,1,10,1,0,Sunday,Light,83
2025-01-19,Garri 5kg (White),Staples,4000,0,Dry,1,10,1,0,Sunday,Light,74
2025-01-19,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,1,0,Sunday,None,39
2025-01-19,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,1,0,Sunday,Light,32
2025-01-19,Vegetable Oil 1L,Pantry,2800,0,Dry,1,5,1,0,Sunday,None,59
2025-01-19,Palm Oil 4L,Pantry,7500,0,Dry,0,0,1,0,Sunday,Light,38
2025-01-19,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,1,0,Sunday,None,53
2025-01-19,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,1,0,Sunday,None,88
2025-01-19,Sugar 1kg,Pantry,2200,0,Dry,0,0,1,0,Sunday,None,59
2025-01-19,Milo 500g,Beverages,3800,0,Dry,0,0,1,0,Sunday,None,75
2025-01-19,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,1,0,Sunday,None,34
2025-01-19,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,1,0,Sunday,None,92
2025-01-19,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,1,0,Sunday,None,74
2025-01-19,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,1,0,Sunday,None,142
2025-01-19,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,1,0,Sunday,None,40
2025-01-19,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,1,0,Sunday,None,61
2025-01-19,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,1,0,Sunday,Light,110
2025-01-19,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,1,0,Sunday,None,55
2025-01-20,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Monday,None,13
2025-01-20,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Monday,None,41
2025-01-20,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Monday,None,62
2025-01-20,Garri 5kg (White),Staples,4000,0,Dry,0,0,0,0,Monday,None,61
2025-01-20,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Monday,None,41
2025-01-20,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,0,0,Monday,None,29
2025-01-20,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,0,0,Monday,None,49
2025-01-20,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Monday,None,40
2025-01-20,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Monday,None,50
2025-01-20,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Monday,None,70
2025-01-20,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Monday,None,50
2025-01-20,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Monday,None,60
2025-01-20,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Monday,None,18
2025-01-20,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Monday,Light,82
2025-01-20,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Monday,None,58
2025-01-20,Sachet Water (10 Bags),Beverages,3500,0,Dry,1,15,0,0,Monday,Heavy,105
2025-01-20,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Monday,None,40
2025-01-20,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Monday,None,50
2025-01-20,Loaf Bread (Large),Bakery,1500,0,Dry,1,10,0,0,Monday,None,102
2025-01-20,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Monday,None,39
2025-01-21,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Tuesday,None,15
2025-01-21,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Tuesday,None,38
2025-01-21,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Tuesday,None,61
2025-01-21,Garri 5kg (White),Staples,4000,0,Dry,0,0,0,0,Tuesday,None,55
2025-01-21,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Tuesday,None,34
2025-01-21,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,0,0,Tuesday,None,32
2025-01-21,Vegetable Oil 1L,Pantry,2800,0,Dry,1,5,0,0,Tuesday,None,51
2025-01-21,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Tuesday,None,30
2025-01-21,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Tuesday,None,45
2025-01-21,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Tuesday,None,74
2025-01-21,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Tuesday,None,45
2025-01-21,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Tuesday,None,66
2025-01-21,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Tuesday,None,26
2025-01-21,Noodles 1 Case (40s),Staples,9000,0,Dry,1,10,0,0,Tuesday,None,91
2025-01-21,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Tuesday,Heavy,43
2025-01-21,Sachet Water (10 Bags),Beverages,3500,0,Dry,1,5,0,0,Tuesday,Light,123
2025-01-21,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Tuesday,Light,43
2025-01-21,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Tuesday,Light,48
2025-01-21,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Tuesday,Light,94
2025-01-21,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Tuesday,None,44
2025-01-22,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Wednesday,None,14
2025-01-22,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Wednesday,None,37
2025-01-22,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Wednesday,None,62
2025-01-22,Garri 5kg (White),Staples,4000,0,Dry,0,0,0,0,Wednesday,None,56
2025-01-22,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Wednesday,None,33
2025-01-22,Cooking Oil 5L,Pantry,12000,0,Dry,0,0,0,0,Wednesday,None,30
2025-01-22,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,0,0,Wednesday,None,52
2025-01-22,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Wednesday,None,35
2025-01-22,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Wednesday,None,47
2025-01-22,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,1,5,0,0,Wednesday,None,71
2025-01-22,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Wednesday,None,46
2025-01-22,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Wednesday,Light,64
2025-01-22,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Wednesday,None,22
2025-01-22,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Wednesday,None,75
2025-01-22,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Wednesday,Light,63
2025-01-22,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Wednesday,None,122
2025-01-22,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Wednesday,None,36
2025-01-22,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Wednesday,None,45
2025-01-22,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Wednesday,None,90
2025-01-22,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Wednesday,None,43
2025-01-23,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Thursday,None,15
2025-01-23,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Thursday,None,35
2025-01-23,Garri 5kg (Yellow),Staples,4500,0,Dry,1,15,0,0,Thursday,None,74
2025-01-23,Garri 5kg (White),Staples,4000,0,Dry,0,0,0,0,Thursday,None,60
2025-01-23,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Thursday,None,34
2025-01-23,Cooking Oil 5L,Pantry,12000,0,Dry,1,10,0,0,Thursday,None,35
2025-01-23,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,0,0,Thursday,None,47
2025-01-23,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Thursday,None,30
2025-01-23,Powdered Milk 800g,Dairy,5200,0,Dry,0,0,0,0,Thursday,None,50
2025-01-23,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Thursday,None,66
2025-01-23,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Thursday,None,50
2025-01-23,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Thursday,None,64
2025-01-23,Tomato Paste (Carton),Pantry,11500,0,Dry,0,0,0,0,Thursday,None,24
2025-01-23,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Thursday,None,78
2025-01-23,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,0,0,0,0,Thursday,None,61
2025-01-23,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Thursday,None,120
2025-01-23,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,0,0,0,0,Thursday,None,43
2025-01-23,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Thursday,Heavy,38
2025-01-23,Loaf Bread (Large),Bakery,1500,0,Dry,1,5,0,0,Thursday,Light,95
2025-01-23,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Thursday,None,47
2025-01-24,Rice 50kg (Local),Grains,65000,0,Dry,0,0,0,0,Friday,None,8
2025-01-24,Rice 5kg (Foreign),Grains,8500,0,Dry,0,0,0,0,Friday,None,43
2025-01-24,Garri 5kg (Yellow),Staples,4500,0,Dry,0,0,0,0,Friday,None,60
2025-01-24,Garri 5kg (White),Staples,4000,0,Dry,0,0,0,0,Friday,None,52
2025-01-24,Beans 5kg (Oloyin),Grains,9500,0,Dry,0,0,0,0,Friday,None,32
2025-01-24,Cooking Oil 5L,Pantry,12000,0,Dry,1,5,0,0,Friday,None,28
2025-01-24,Vegetable Oil 1L,Pantry,2800,0,Dry,0,0,0,0,Friday,None,50
2025-01-24,Palm Oil 4L,Pantry,7500,0,Dry,0,0,0,0,Friday,None,39
2025-01-24,Powdered Milk 800g,Dairy,5200,0,Dry,1,10,0,0,Friday,None,49
2025-01-24,Evaporated Milk (Pack 12),Dairy,4800,0,Dry,0,0,0,0,Friday,None,71
2025-01-24,Sugar 1kg,Pantry,2200,0,Dry,0,0,0,0,Friday,Light,49
2025-01-24,Milo 500g,Beverages,3800,0,Dry,0,0,0,0,Friday,Light,65
2025-01-24,Tomato Paste (Carton),Pantry,11500,0,Dry,1,5,0,0,Friday,None,23
2025-01-24,Noodles 1 Case (40s),Staples,9000,0,Dry,0,0,0,0,Friday,None,84
2025-01-24,Spaghetti 500g (Pack 20),Staples,14000,0,Dry,1,5,0,0,Friday,Light,66
2025-01-24,Sachet Water (10 Bags),Beverages,3500,0,Dry,0,0,0,0,Friday,None,120
2025-01-24,Bathing Soap (Pack 6),Toiletries,3200,0,Dry,1,15,0,0,Friday,None,46
2025-01-24,Washing Powder 900g,Toiletries,2400,0,Dry,0,0,0,0,Friday,None,49
2025-01-24,Loaf Bread (Large),Bakery,1500,0,Dry,0,0,0,0,Friday,None,90
2025-01-24,Toothpaste 140g,Toiletries,1200,0,Dry,0,0,0,0,Friday,None,43
2025-01-25,Rice 50kg (Local),Grains,65000,1,Dry,0,0,1,0,Saturday,None,24
2025-01-25,Rice 5kg (Foreign),Grains,8500,1,Dry,1,15,1,0,Saturday,None,75
2025-01-25,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,1,0,Saturday,None,99
2025-01-25,Garri 5kg (White),Staples,4000,1,Dry,0,0,1,0,Saturday,None,86
2025-01-25,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,1,0,Saturday,Light,55
2025-01-25,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,1,0,Saturday,None,51
2025-01-25,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,1,0,Saturday,None,85
2025-01-25,Palm Oil 4L,Pantry,7500,1,Dry,1,20,1,0,Saturday,None,71
2025-01-25,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,1,0,Saturday,None,77
2025-01-25,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,1,0,Saturday,None,112
2025-01-25,Sugar 1kg,Pantry,2200,1,Dry,0,0,1,0,Saturday,None,85
2025-01-25,Milo 500g,Beverages,3800,1,Dry,0,0,1,0,Saturday,None,110
2025-01-25,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,1,0,Saturday,None,36
2025-01-25,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,1,0,Saturday,None,131
2025-01-25,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,1,0,Saturday,None,98
2025-01-25,Sachet Water (10 Bags),Beverages,3500,1,Dry,1,5,1,0,Saturday,None,208
2025-01-25,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,1,0,Saturday,Light,63
2025-01-25,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,1,0,Saturday,Light,81
2025-01-25,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,1,0,Saturday,None,145
2025-01-25,Toothpaste 140g,Toiletries,1200,1,Dry,0,0,1,0,Saturday,None,70
2025-01-26,Rice 50kg (Local),Grains,65000,1,Dry,1,20,1,0,Sunday,None,24
2025-01-26,Rice 5kg (Foreign),Grains,8500,1,Dry,1,10,1,0,Sunday,None,71
2025-01-26,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,1,0,Sunday,None,98
2025-01-26,Garri 5kg (White),Staples,4000,1,Dry,0,0,1,0,Sunday,None,90
2025-01-26,Beans 5kg (Oloyin),Grains,9500,1,Dry,1,20,1,0,Sunday,None,69
2025-01-26,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,1,0,Sunday,None,48
2025-01-26,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,1,0,Sunday,None,82
2025-01-26,Palm Oil 4L,Pantry,7500,1,Dry,0,0,1,0,Sunday,Heavy,46
2025-01-26,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,1,0,Sunday,Light,75
2025-01-26,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,1,15,1,0,Sunday,None,129
2025-01-26,Sugar 1kg,Pantry,2200,1,Dry,0,0,1,0,Sunday,None,81
2025-01-26,Milo 500g,Beverages,3800,1,Dry,1,10,1,0,Sunday,None,114
2025-01-26,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,1,0,Sunday,Light,37
2025-01-26,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,1,0,Sunday,Heavy,99
2025-01-26,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,1,0,Sunday,None,101
2025-01-26,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,1,0,Sunday,None,193
2025-01-26,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,1,0,Sunday,None,62
2025-01-26,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,1,0,Sunday,None,78
2025-01-26,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,1,0,Sunday,None,145
2025-01-26,Toothpaste 140g,Toiletries,1200,1,Dry,1,5,1,0,Sunday,None,75
2025-01-27,Rice 50kg (Local),Grains,65000,1,Dry,0,0,0,0,Monday,Light,17
2025-01-27,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,0,0,Monday,None,54
2025-01-27,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,0,0,Monday,None,83
2025-01-27,Garri 5kg (White),Staples,4000,1,Dry,0,0,0,0,Monday,None,77
2025-01-27,Beans 5kg (Oloyin),Grains,9500,1,Dry,1,5,0,0,Monday,None,54
2025-01-27,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,0,0,Monday,None,44
2025-01-27,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,0,0,Monday,None,66
2025-01-27,Palm Oil 4L,Pantry,7500,1,Dry,0,0,0,0,Monday,Light,53
2025-01-27,Powdered Milk 800g,Dairy,5200,1,Dry,1,20,0,0,Monday,None,76
2025-01-27,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,0,0,Monday,None,96
2025-01-27,Sugar 1kg,Pantry,2200,1,Dry,0,0,0,0,Monday,None,68
2025-01-27,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Monday,None,83
2025-01-27,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,0,0,Monday,None,38
2025-01-27,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,0,0,Monday,None,110
2025-01-27,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,0,0,Monday,None,83
2025-01-27,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,0,0,Monday,None,160
2025-01-27,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,0,0,Monday,None,55
2025-01-27,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,0,0,Monday,None,68
2025-01-27,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,0,0,Monday,None,121
2025-01-27,Toothpaste 140g,Toiletries,1200,1,Dry,1,10,0,0,Monday,None,67
2025-01-28,Rice 50kg (Local),Grains,65000,1,Dry,0,0,0,0,Tuesday,None,18
2025-01-28,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,0,0,Tuesday,None,52
2025-01-28,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,0,0,Tuesday,Light,81
2025-01-28,Garri 5kg (White),Staples,4000,1,Dry,0,0,0,0,Tuesday,None,73
2025-01-28,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,0,0,Tuesday,Light,47
2025-01-28,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,0,0,Tuesday,None,40
2025-01-28,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,0,0,Tuesday,None,63
2025-01-28,Palm Oil 4L,Pantry,7500,1,Dry,0,0,0,0,Tuesday,None,44
2025-01-28,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,0,0,Tuesday,None,59
2025-01-28,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,0,0,Tuesday,None,89
2025-01-28,Sugar 1kg,Pantry,2200,1,Dry,0,0,0,0,Tuesday,None,68
2025-01-28,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Tuesday,None,93
2025-01-28,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,0,0,Tuesday,None,33
2025-01-28,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,0,0,Tuesday,None,111
2025-01-28,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,0,0,Tuesday,None,88
2025-01-28,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,0,0,Tuesday,None,163
2025-01-28,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,0,0,Tuesday,None,58
2025-01-28,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,0,0,Tuesday,None,61
2025-01-28,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,0,0,Tuesday,None,125
2025-01-28,Toothpaste 140g,Toiletries,1200,1,Dry,1,20,0,0,Tuesday,None,81
2025-01-29,Rice 50kg (Local),Grains,65000,1,Dry,0,0,0,0,Wednesday,Light,13
2025-01-29,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,0,0,Wednesday,None,55
2025-01-29,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,0,0,Wednesday,None,79
2025-01-29,Garri 5kg (White),Staples,4000,1,Dry,1,15,0,0,Wednesday,None,85
2025-01-29,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,0,0,Wednesday,Heavy,35
2025-01-29,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,0,0,Wednesday,None,37
2025-01-29,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,0,0,Wednesday,None,68
2025-01-29,Palm Oil 4L,Pantry,7500,1,Dry,0,0,0,0,Wednesday,None,50
2025-01-29,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,0,0,Wednesday,None,64
2025-01-29,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,0,0,Wednesday,Heavy,68
2025-01-29,Sugar 1kg,Pantry,2200,1,Dry,0,0,0,0,Wednesday,None,63
2025-01-29,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Wednesday,None,87
2025-01-29,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,0,0,Wednesday,None,33
2025-01-29,Noodles 1 Case (40s),Staples,9000,1,Dry,1,5,0,0,Wednesday,None,113
